iast	slp1	pos	n	gloss_idx	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
pratyavekṣ	pratyavekz	VERB	4	1	присматривай	flag	inflected,unknown	присматривать		присматривать:V:-:-			
pratyavekṣ	pratyavekz	VERB	4	3	Взгляни	flag	inflected,unknown	взглянуть		взглянуть:V:-:-			
pratyañc	pratyaYc	ADJ	168	1	обращенную	flag	inflected,unknown	обращённый		обратить:V:-:-			
pratyañc	pratyaYc	ADJ	168	2	западной	flag	inflected,unknown	западный		западный:A:-:-			
pratye	pratye	VERB	9	1	вернулся	flag	inflected,unknown	вернуться		вернуться:V:-:-			
pratye	pratye	VERB	9	3	направляйся	flag	inflected,unknown	направляться		направляться:V:-:-			
pratyekam	pratyekam	ADV	6	2	всех	flag	inflected	весь	5	весь:A:5:4305.27			
pratyudgam	pratyudgam	VERB	26	3	выступил	flag	inflected,unknown	выступить		выступить:V:-:-			
pratyudi	pratyudi	VERB	9	1	выступили	flag	inflected,unknown	выступить		выступить:V:-:-			
pratyudi	pratyudi	VERB	9	2	выйдет	flag	inflected,unknown	выйти		выйти:V:-:-			
pratyudi	pratyudi	VERB	9	3	ринулся	flag	inflected,unknown	ринуться		ринуться:V:-:-			
pratyudyā	pratyudyA	VERB	47	1	выступили	flag	inflected,unknown	выступить		выступить:V:-:-			
pratyudyā	pratyudyA	VERB	47	2	ринулись	flag	inflected,unknown	ринуться		ринуться:V:-:-			
pratyudyā	pratyudyA	VERB	47	3	выступил	flag	inflected,unknown	выступить		выступить:V:-:-			
pratyudīkṣ	pratyudIkz	VERB	2	1	взирает	flag	inflected,unknown	взирать		взирать:V:-:-			
pratyupakāra	pratyupakAra	NOUN	7	3	отдаче	flag	inflected,unknown	отдача		отдача:S:-:-			
pratyupasthā	pratyupasTA	VERB	16	1	предстоит	flag	inflected,unknown	предстоять		предстоять:V:-:-			
pratyupasthā	pratyupasTA	VERB	16	2	наступило	flag	inflected,unknown	наступить		наступить:V:-:-			
pratyupasthā	pratyupasTA	VERB	16	3	предстала	flag	inflected,unknown	предстать		предстать:V:-:-			
pratyupaviś	pratyupaviS	VERB	4	1	уселся	flag	inflected,unknown	усесться		усесться:V:-:-			
pratyupayā	pratyupayA	VERB	2	1	возвратилась	flag	inflected,unknown	возвратиться		возвратиться:V:-:-			
pratyupayā	pratyupayA	VERB	2	2	съехались	flag	inflected,unknown	съехаться		съехаться:V:-:-			
pratyuttara	pratyuttara	NOUN	9	1	ответа	flag	inflected,unknown	ответ		ответ:S:-:-			
pratyuttara	pratyuttara	NOUN	9	2	ответе	flag	inflected,unknown	ответ		ответ:S:-:-			
pratyuttara	pratyuttara	NOUN	9	3	ответов	flag	inflected,unknown	ответ		ответ:S:-:-			
pratyutthā	pratyutTA	VERB	14	1	встав	flag	inflected,unknown	встать		встать:V:-:-			
pratyutthā	pratyutTA	VERB	14	2	встал	flag	inflected,unknown	встать		встать:V:-:-			
pratyutthā	pratyutTA	VERB	14	3	поднявшись	flag	inflected,unknown	подняться		подняться:V:-:-			
pratyutthāna	pratyutTAna	NOUN	5	2	вставанием	flag	inflected,unknown	вставание		вставание:S:-:-			
pratyācakṣ	pratyAcakz	VERB	10	1	отрицает	flag	inflected,unknown	отрицать		отрицать:V:-:-			
pratyācakṣ	pratyAcakz	VERB	10	2	отказывает	flag	inflected,unknown	отказывать		отказывать:V:-:-			
pratyācakṣ	pratyAcakz	VERB	10	3	отталкивают	flag	inflected,unknown	отталкивать		отталкивать:V:-:-			
pratyādeśa	pratyAdeSa	NOUN	6	3	стыду	flag	inflected,unknown	стыд		стыд:S:-:-			
pratyādiś	pratyAdiS	VERB	6	1	отталкивает	flag	inflected,unknown	отталкивать		отталкивать:V:-:-			
pratyādiś	pratyAdiS	VERB	6	2	посрамляя	flag	inflected,unknown	посрамлять		посрамлять:V:-:-			
pratyādiś	pratyAdiS	VERB	6	3	отвергла	flag	inflected,unknown	отвергнуть		отвергнуть:V:-:-			
pratyādā	pratyAdA	noun	6	1	отвечая	flag	inflected,unknown	отвечать		отвечать:V:-:-			
pratyāgam	pratyAgam	VERB	31	1	возвратился	flag	inflected,unknown	возвратиться		возвратиться:V:-:-			
pratyāgam	pratyAgam	VERB	31	2	вернулся	flag	inflected,unknown	вернуться		вернуться:V:-:-			
pratyāgam	pratyAgam	VERB	31	3	вернувшись	flag	inflected,unknown	вернуться		вернуться:V:-:-			
pratyāhan	pratyAhan	VERB	7	2	отвергают	flag	inflected,unknown	отвергать		отвергать:V:-:-			
pratyāhan	pratyAhan	VERB	7	3	отвергнет	flag	inflected,unknown	отвергнуть		отвергнуть:V:-:-			
pratyāhāra	pratyAhAra	NOUN	22	2	отвлечением	flag	inflected,unknown	отвлечение		отвлечение:S:-:-			
pratyāhṛ	pratyAhf	VERB	11	2	отврати	flag	inflected,unknown	отвратить		отвратить:V:-:-			
pratyākhyā	pratyAKyA	VERB	38	1	отказал	flag	inflected,unknown	отказать		отказать:V:-:-			
pratyākhyāna	pratyAKyAna	NOUN	20	3	отказом	flag	inflected,unknown	отказ		отказ:S:-:-			
pratyānayana	pratyAnayana	NOUN	7	1	восстанавливает	flag	inflected,unknown	восстанавливать		восстанавливать:V:-:-			
pratyānayana	pratyAnayana	NOUN	7	2	восстановлении	flag	inflected,unknown	восстановление		восстановление:S:-:-			
pratyānayana	pratyAnayana	NOUN	7	3	отвечает	flag	inflected,unknown	отвечать		отвечать:V:-:-			
pratyānī	pratyAnI	VERB	5	2	верни	flag	inflected,unknown	вернуть		вернуть:V:-:-			
pratyānī	pratyAnI	VERB	5	3	возвратятся	flag	inflected,unknown	возвратиться		возвратиться:V:-:-			
pratyāvartay	pratyAvartay	VERB	2	1	верни	flag	inflected,unknown	вернуть		вернуть:V:-:-			
pratyāyana	pratyAyana	NOUN	2	2	успокаивает	flag	inflected,unknown	успокаивать		успокаивать:V:-:-			
pratyāśvas	pratyASvas	VERB	14	1	успокоившись	flag	inflected,unknown	успокоиться		успокоиться:V:-:-			
pratyāśvas	pratyASvas	VERB	14	2	отдохни	flag	inflected,unknown	отдохнуть		отдохнуть:V:-:-			
pratyāśvas	pratyASvas	VERB	14	3	очнулся	flag	inflected,unknown	очнуться		очнуться:V:-:-			
pratyūh	pratyUh	VERB	2	1	препятствует	flag	inflected,unknown	препятствовать		препятствовать:V:-:-			
pratyūh	pratyUh	VERB	2	2	прерывает	flag	inflected,unknown	прерывать		прерывать:V:-:-			
pratāna	pratAna	NOUN	4	1	побегов	flag	inflected,unknown	побег		побег:S:-:-			
pratāna	pratAna	NOUN	4	2	вьющиеся	flag	inflected_ambiguous,unknown			вьющийся:A:-:-			
pratāpa	pratApa	NOUN	9	1	могуществу	flag	inflected,unknown	могущество		могущество:S:-:-			
pratāpa	pratApa	NOUN	9	3	триумфов	flag	inflected,unknown	триумф		триумф:S:-:-			
pratāpay	pratApay	VERB	5	1	подавил	flag	inflected,unknown	подавить		подавить:V:-:-			
pratāpay	pratApay	VERB	5	2	изъязвил	flag	inflected,unknown	изъязвить		изъязвить:V:-:-			
pratāray	pratAray	VERB	7	1	обманута	flag	inflected,unknown	обманутый		обмануть:V:-:-			
pratāray	pratAray	VERB	7	2	завлекает	flag	inflected,unknown	завлекать		завлекать:V:-:-			
pratāri	pratAri	noun	2	1	переправе	flag	inflected,unknown	переправа		переправа:S:-:-			
pratī	pratI	VERB	67	1	признает	flag	inflected_ambiguous,unknown			признать:V:-:-			
pratīcya	pratIcya	ADJ	14	1	западных	flag	inflected,unknown	западный		западный:A:-:-			
pratīcya	pratIcya	ADJ	14	2	западной	flag	inflected,unknown	западный		западный:A:-:-			
pratīcīna	pratIcIna	ADJ	13	3	повернувшемуся	flag	inflected,unknown	повернувшийся		повернуться:V:-:-			
pratīkāra	pratIkAra	NOUN	9	2	предотвращении	flag	inflected,unknown	предотвращение		предотвращение:S:-:-			
pratīkāśa	pratIkASa	NOUN	11	2	сверкающие	flag	inflected_ambiguous,unknown			сверкать:V:-:-			
pratīkāśa	pratIkASa	NOUN	11	3	Похожую	flag	inflected,unknown	похожий		похожий:A:-:-			
pratīkṣ	pratIkz	VERB	50	1	ожидают	flag	inflected,unknown	ожидать		ожидать:V:-:-			
pratīkṣ	pratIkz	VERB	50	2	ожидая	flag	inflected,unknown	ожидать		ожидать:V:-:-			
pratīkṣ	pratIkz	VERB	50	3	ждал	flag	inflected,unknown	ждать		ждать:V:-:-			
pratīṣ	pratIz	VERB	18	1	Прими	flag	inflected,unknown	принять		принять:V:-:-			
pratīṣ	pratIz	VERB	18	2	возьми	flag	inflected	взять	4	взять:V:4:611.30			
pratīṣ	pratIz	VERB	18	3	Получи	flag	inflected,unknown	получить		получить:V:-:-			
pratūrti	pratUrti	NOUN	3	1	бурные	flag	inflected,unknown	бурный		бурный:A:-:-			
pratṛ	pratf	VERB	26	1	продлевают	flag	inflected,unknown	продлевать		продлевать:V:-:-			
pratṛ	pratf	VERB	26	3	Перебирайтесь	flag	inflected,unknown	перебираться		перебираться:V:-:-			
pratṝ	pratF	noun	4	3	переправится	flag	inflected,unknown	переправиться		переправиться:V:-:-			
pravac	pravac	VERB	630	1	сказал	flag	inflected	сказать	5	сказать:V:5:2472.22			
pravac	pravac	VERB	630	2	расскажу	flag	inflected,unknown	рассказать		рассказать:V:-:-			
pravac	pravac	VERB	630	3	поведаю	flag	inflected,unknown	поведать		поведать:V:-:-			
pravacana	pravacana	NOUN	5	3	толкованием	flag	inflected,unknown	толкование		толкование:S:-:-			
pravad	pravad	VERB	77	2	произносят	flag	inflected,unknown	произносить		произносить:V:-:-			
pravad	pravad	VERB	77	3	называют	flag	inflected,unknown	называть		называть:V:-:-			
pravadyāman	pravadyAman	noun	2	1	быстроходной	flag	inflected,unknown	быстроходный		быстроходный:A:-:-			
pravah	pravah	VERB	6	2	увозят	flag	inflected,unknown	увозить		увозить:V:-:-			
pravah	pravah	VERB	6	3	Унесите	flag	inflected,unknown	унести		унести:V:-:-			
pravap	pravap	VERB	8	1	сея	flag	inflected,unknown	сеять		сеять:V:-:-			
pravap	pravap	VERB	8	2	извергает	flag	inflected,unknown	извергать		извергать:V:-:-			
pravap	pravap	VERB	8	3	рассыпая	flag	inflected,unknown	рассыпать		рассыпать:V:-:-			
pravara	pravara	ADJ	86	3	лучших	flag	inflected	хороший	4	хороший:A:4:555.39			
pravartay	pravartay	VERB	58	2	начали	flag	inflected,unknown	начать		начать:V:-:-			
pravartay	pravartay	VERB	58	3	создали	flag	inflected,unknown	создать		создать:V:-:-			
pravarti	pravarti	noun	24	1	возникает	flag	inflected,unknown	возникать		возникать:V:-:-			
pravarti	pravarti	noun	24	2	возникла	flag	inflected,unknown	возникнуть		возникнуть:V:-:-			
pravarti	pravarti	noun	24	3	чувствует	flag	inflected,unknown	чувствовать		чувствовать:V:-:-			
pravas	pravas	VERB	40	3	изгнанника	flag	inflected,unknown	изгнанник		изгнанник:S:-:-			
pravatvat	pravatvat	ADJ	5	3	Отлогим	flag	inflected,unknown	отлогий		отлогий:A:-:-			
prave	prave	VERB	9	2	изгнан	flag	inflected,unknown	изгнанный		изгнать:V:-:-			
prave	prave	VERB	9	3	ткет	flag	inflected,unknown	ткать		ткать:V:-:-			
praveday	praveday	VERB	5	1	поведали	flag	inflected,unknown	поведать		поведать:V:-:-			
praveday	praveday	VERB	5	2	постигают	flag	inflected,unknown	постигать		постигать:V:-:-			
praveday	praveday	VERB	5	3	раздариваешь	flag	inflected,unknown	раздаривать		раздаривать:V:-:-			
praveka	praveka	ADJ	4	1	Прекрасными	flag	inflected	прекрасный	4	прекрасный:A:4:204.71			
praveka	praveka	ADJ	4	2	лучшими	flag	inflected	хороший	4	хороший:A:4:555.39			
praveka	praveka	ADJ	4	3	розовым	flag	inflected,unknown	розовый		розовый:A:-:-			
pravep	pravep	noun	2	1	дрожу	flag	inflected,unknown	дрожать		дрожать:V:-:-			
pravepi	pravepi	noun	2	1	сотрясают	flag	inflected,unknown	сотрясать		сотрясать:V:-:-			
praveśay	praveSay	VERB	53	1	привел	flag	inflected,unknown	привести		привести:V:-:-			
praveśay	praveSay	VERB	53	2	ввел	flag	inflected,unknown	ввести		ввести:V:-:-			
praveśay	praveSay	VERB	53	3	Вошел	flag	inflected,unknown	войти		войти:V:-:-			
praveśi	praveSi	noun	2	1	опустили	flag	inflected,unknown	опустить		опустить:V:-:-			
pravibhaj	praviBaj	VERB	37	1	разделенную	flag	inflected,unknown	разделённый		разделить:V:-:-			
pravibhaj	praviBaj	VERB	37	3	разделившись	flag	inflected,unknown	разделиться		разделиться:V:-:-			
pravical	pravical	VERB	4	1	отступят	flag	inflected,unknown	отступить		отступить:V:-:-			
