level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_30	sarvathā	adv. совершенно, полностью	flag	phrase,unknown			совершенно:ADV:-:- полностью:ADV:-:-			
level_30	saha	с, вместе с	flag	phrase,unknown			вместе:ADV:-:-			
level_30	kevalam	только, лишь, в одиночестве, один/одна	flag	phrase,unknown			только:ADV:-:- одиночество:S:-:- один:A:-:- один:A:-:-			
level_30	kintu (kiṃtu)	но, однако, тем не менее	flag	phrase,unknown			менее:ADV:-:-			
level_30	āyuṣmant	долгожизненный, долговечный	flag	phrase,unknown			долгожизненный:A:-:- долговечный:A:-:-			
level_30	balavant	сильный, могучий	flag	phrase,unknown			сильный:A:-:- могучий:A:-:-			
level_30	dhīmant	умный, мудрый, разумный	flag	phrase,unknown			умный:A:-:- мудрый:A:-:- разумный:A:-:-			
level_30	yaśasvant	счастливый, славный, известный	flag	phrase,unknown			счастливый:A:-:- славный:A:-:- известный:A:-:-			
level_30	mūrtimant	воплощающий, олицетворяющий	flag	phrase,unknown			воплощать:V:-:- олицетворять:V:-:-			
level_30	paravant	зависимый от чего-либо (I., G.), несамостоятельный	flag	phrase,unknown			зависимый:A:-:- несамостоятельный:A:-:-			
level_30	bhavant	существующий, настоящий	flag	phrase,unknown			существующий:A:-:- настоящий:A:-:-			
level_30	śrīmant	красивый,знаменитый, известный, почтенный, уважаемый	flag	phrase,unknown			красивый:A:-:- знаменитый:A:-:- известный:A:-:- почтенный:A:-:- уважаемый:A:-:-			
level_30	kuṇṭhita	испорченный, исковерканный, затрудненный	flag	phrase,unknown			испортить:V:-:- исковеркать:V:-:- затруднить:V:-:-			
level_30	jyeṣṭha	наилучший, самый старший	flag	phrase,unknown		4	хороший:A:4:555.39 самый:A:-:- старший:S:-:-			
level_30	balīyaṃs	"cvp. от balin ""сильный, мужественный"""	flag	phrase,unknown			сильный:A:-:- мужественный:A:-:-			
level_30	paṭu	ловкий, искусный	flag	phrase,unknown		3	ловкий:A:-:- искусный:A:3:12.86			
level_30	paṭīyaṃs	более ловкий	flag	phrase,unknown			более:ADV:-:- ловкий:A:-:-			
level_30	guṇavant	добродетельный	flag	unknown			добродетельный:A:-:-			
level_30	śubh	блистать, красоваться	flag	phrase,unknown			блистать:V:-:- красоваться:V:-:-			
level_30	prathita	известный, знаменитый	flag	phrase,unknown			известный:A:-:- знаменитый:A:-:-			
level_30	maṇi	(m) жемчужина, драгоценный камень	flag	phrase,unknown		4	жемчужина:S:-:- драгоценный:A:-:- камень:S:4:178.13			
level_30	gala	(m) шея	flag	phrase,unknown			шея:S:-:-			
level_30	bāhu	(m) рука	ok	phrase		5	рука:S:5:1367.37			
level_30	yatra kutrāpi	всюду, везде	flag	phrase,unknown			всюду:ADV:-:- везде:ADV:-:-			
level_30	vinoda	(m) занятие, времяпровождение	flag	phrase,unknown			занятие:S:-:- времяпровождение:S:-:-			
level_30	kāvya-śāstra-vinoda	(m) занятие поэзией и наукой	flag	phrase,unknown			занятие:S:-:- поэзия:S:-:- наука:S:-:-			
level_30	mūrkha	(m) глупец	flag	phrase,unknown			глупец:S:-:-			
level_30	vyasana	(n) порок	flag	phrase,unknown			порка:S:-:-			
level_31	viś	(m) место жительства	flag	phrase,unknown			место:S:-:- жительство:S:-:-			
level_31	samrāj	(m) господин, повелитель	flag	phrase,unknown			господин:S:-:- повелитель:S:-:-			
level_31	madhu-lih	(m) пчела	flag	phrase,unknown			пчела:S:-:-			
level_31	diś	(f ) сторона света	flag	phrase,unknown			сторона:S:-:- свет:S:-:-			
level_31	dṛś	видящий	flag	unknown			видеть:V:-:-			
level_31	spṛś	касающийся	flag	unknown			касаться:V:-:-			
level_31	kakubh	(f) страна, край	flag	phrase,unknown			страна:S:-:- край:S:-:-			
level_31	sumanas	(m) бог, мудрец	flag	phrase,unknown		4	бог:S:4:587.01 мудрец:S:-:-			
level_31	uṣas	(f) заря	flag	phrase,unknown			заря:S:-:-			
level_31	dvār	(f) дверь	flag	phrase,unknown			дверь:S:-:-			
level_31	gir	(f) голос	flag	phrase,unknown			голос:S:-:-			
level_31	pur	(f) город	flag	phrase,unknown			город:S:-:-			
level_31	kāma	(m) желание	ok	phrase		4	желание:S:4:164.59			
level_31	upā-nah	(f) сандалия	flag	phrase,unknown			сандалия:S:-:-			
level_31	tapas	(n) покаяние	flag	phrase,unknown			покаяние:S:-:-			
level_31	vipad	(f) горе, несчастье	flag	phrase,unknown			гора:S:-:- несчастие:S:-:-			
level_31	dhairya	(n) стойкость	flag	phrase,unknown			стойкость:S:-:-			
level_31	abhyudaya	(m) счастье, богатство, процветание	flag	phrase,unknown		3	счастие:S:3:29.48 богатство:S:-:- процветание:S:-:-			
level_31	atha	и, а	ok	phrase						
level_31	kṣamā	(f) умеренность	flag	phrase,unknown			умеренность:S:-:-			
level_31	sadas	(n) собрание, совет	flag	phrase,unknown			собрание:S:-:- совет:S:-:-			
level_31	vākpaṭutā	(f) красноречие	flag	phrase,unknown			красноречие:S:-:-			
level_31	yudh	(f) сражение, борьба	flag	phrase,unknown			сражение:S:-:- борьба:S:-:-			
level_31	vikrama	(m) доблесть, героизм	flag	phrase,unknown			доблесть:S:-:- героизм:S:-:-			
level_31	yaśas	(n) слава, известность	flag	phrase,unknown			слава:S:-:- известность:S:-:-			
level_31	abhirati	(f) радость	flag	phrase,unknown			радость:S:-:-			
level_31	vyasana	(n) усердие, рвение	flag	phrase,unknown			усердие:S:-:- рвение:S:-:-			
level_31	śruti	(f) учение, слушание	flag	phrase,unknown			учение:S:-:- слушание:S:-:-			
level_31	prakṛtisiddha	(n) сущность природы	flag	phrase,unknown			сущность:S:-:- природа:S:-:-			
level_31	idam	это	ok							
level_31	bhartṛhari	(m) nom. pr. Бхартрихари	ok	phrase,name						
level_31	śṛṅgāraśataka	«Сто строф о любви».	flag	phrase,unknown			строфа:S:-:- любовь:S:-:-			
level_31	śatakatrayam	«Три сборника по сто строф» поэтическое произведение	flag	phrase,unknown			сборник:S:-:- строфа:S:-:- поэтический:A:-:- произведение:S:-:-			
level_31	bhartṛharikṛta	созданный, сочиненный Бхартрихари	flag	phrase,unknown,name			создать:V:-:- сочинённый:A:-:-			
level_31	nītiśataka	(n) “Сто строф о нравственности”	flag	phrase,unknown			строфа:S:-:- нравственность:S:-:-			
level_31	vairāgyśataka	(n) “Сто строф об отрешенности от мирских желаний”	flag	phrase,unknown		4	строфа:S:-:- отрешённость:S:-:- мирской:A:-:- желание:S:4:164.59			
level_31	grah	брать, схватывать	flag	phrase,unknown			брать:V:-:- схватывать:V:-:-			
level_31	śloka	(m) стих, изречение, строфа	flag	phrase,unknown			стих:S:-:- изречение:S:-:- строфа:S:-:-			
level_32	éka	1	ok	phrase						
level_32	dva (dvi)	2	ok	phrase						
level_32	tri	3	ok	phrase						
level_32	catúr	4	ok	phrase						
level_32	páñcan	5	ok	phrase						
level_32	ṣaṣ	6	ok	phrase						
level_32	saptán	7	ok	phrase						
level_32	aṣṭán	8	ok	phrase						
level_32	návan	9	ok	phrase						
level_32	dáśan	10	ok	phrase						
level_32	viṃśati	20	ok	phrase						
level_32	triṃśát	30	ok	phrase						
level_32	catvāriṃśat	40	ok	phrase						
level_32	pañcāśát	50	ok	phrase						
level_32	ṣaṣṭí	60	ok	phrase						
level_32	saptatí	70	ok	phrase						
level_32	aśītí	80	ok	phrase						
level_32	navatí	90	ok	phrase						
level_32	śatá	100	ok	phrase						
level_32	sahásra	1000	ok	phrase						
level_32	prathamá	1-й	ok							
level_32	dvitī́ya	2-й	ok							
level_32	tṛtī́ya	3-й	ok							
level_32	caturthá	4-й	ok							
level_32	pañcamá	5-й	ok							
level_32	ṣaṣṭhá	6-й	ok							
level_32	saptamá	7-й	ok							
level_32	aṣṭamá	8-й	ok							
level_32	navamá	9-й	ok							
level_32	daśamá	10-й	ok							
level_32	viṃśá	20-й	ok							
level_32	triṃśá	30-й	ok							
level_32	catvāriṃśá	40-й	ok							
level_32	pañcāśá	50-й	ok							
level_32	ṣaṣṭá	60-й	ok							
level_32	saptatá	70-й	ok							
level_32	aśītá	80-й	ok							
level_32	navatá	90-й	ok							
level_32	śatatamá	100-й	ok							
level_32	sahasratamá	1000-й	ok							
level_32	dvādaśá	12-й	ok							
level_32	aṣṭādaśá	18-й	ok							
level_32	ekaśatá	101-й	ok							
level_32	ékādaśan	11	ok	phrase						
level_32	dvā́daśan	12	ok	phrase						
level_32	tráyodaśan	13	ok	phrase						
level_32	cáturdaśan	14	ok	phrase						
level_32	páñcadaśan	15	ok	phrase						
level_32	ṣódaśan	16	ok	phrase						
level_32	saptádaśan	17	ok	phrase						
level_32	aṣṭā́daśan	18	ok	phrase						
level_32	návadaśan	19	ok	phrase						
level_32	saptáṣaṣṭi	67	ok	phrase						
level_32	aṣṭāśatám	800	ok	phrase						
level_32	trisahasram	3000	ok	phrase						
level_32	dvā́daśa	12	ok	phrase						
level_32	aṣṭā́daśa	18	ok	phrase						
level_32	dvyáśīti	82	ok	phrase						
level_32	dvau viṃśatiśca	22	ok	phrase						
level_32	mahātejas	(n) доблестный	flag	phrase,unknown			доблестный:A:-:-			
level_32	varṣa	(n) год	flag	phrase,unknown			год:S:-:-			
level_32	janman	(n) жизнь	flag	phrase,unknown			жизнь:S:-:-			
level_32	śiśira	(m) ранняя весна, прохладный сезон	flag	phrase,unknown			ранний:A:-:- весна:S:-:- прохладный:A:-:- сезон:S:-:-			
level_32	vatsara	(m) год	flag	phrase,unknown			год:S:-:-			
level_32	ṛtu	(m) сезон, время (года)	flag	phrase,unknown			сезон:S:-:- время:S:-:- год:S:-:-			
level_32	catvāriṃśattamá	сороковой	flag	unknown			сороковой:A:-:-			
level_32	viṃśatitamá	двадцатый	flag	unknown			двадцатый:A:-:-			
level_32	triṃśattamá	тридцатый	flag	unknown			тридцатый:A:-:-			
level_33	tatpuruṣa	его слуга, его человек	flag	phrase,unknown		5	слуга:S:-:- человек:S:5:2888.63			
level_33	tat-kuśala	(n) его здоровье	flag	phrase,unknown			здоровье:S:-:-			
level_33	kula-strī	(f) женщина рода	flag	phrase,unknown			женщина:S:-:- род:S:-:-			
level_33	rāja-kanyā	(f) дочь царя, царская дочь	flag	phrase,unknown		4	дочь:S:-:- царь:S:4:196.75 царский:A:-:- дочь:S:-:-			
