lemma	nkrya_pos	gloss_rows
вспорхнуть	V	1
вспугнуть	V	1
вспыхивание	S	1
вставить	V	1
встр	S	1
встречный	A	1
встряхивать	V	1
встряхнуть	V	1
вступаться	V	1
всякаго	S	1
всякомъ	S	1
втирание	S	1
втиснуть	V	1
втоптать	V	1
вторжение	S	1
второе	S	1
втройне	ADV	1
втягивание	S	1
втянутый	A	1
входящий	A	1
вчера	ADV	1
вшея	S	1
вшить	V	1
въяве	ADV	1
выбивать	V	1
выбить	V	1
выблевать	V	1
выборы	S	1
выбрасывать	V	1
выбросить	V	1
выведать	V	1
вывернуть	V	1
вывести	V	1
вывихнутый	A	1
выводиться	V	1
выгибаться	V	1
выговаривать	V	1
выдаваться	V	1
выдача	S	1
выделение	S	1
выделять	V	1
выдолбить	V	1
выдохнуться	V	1
выдувание	S	1
выдыхание	S	1
выжечь	V	1
выживать	V	1
выжигать	V	1
выжимальщик	S	1
выжиматься	V	1
вызволить	V	1
вызволять	V	1
выздоравливать	V	1
вызревать	V	1
вызреть	V	1
вызываться	V	1
выискивать	V	1
выкликать	V	1
выкурить	V	1
вылезти	V	1
вылететь	V	1
вылечить	V	1
выливать	V	1
вылизать	V	1
выложить	V	1
вылупиться	V	1
выматывать	V	1
вымачивать	V	1
вымолвить	V	1
вымолить	V	1
выморочный	A	1
вымысливание	S	1
вынашивание	S	1
вынашивать	V	1
выносливый	A	1
вынужденный	A	1
вынуть	V	1
выныривать	V	1
выпадаетъ	S	1
выпадение	S	1
выпалить	V	1
выпасти	V	1
выпачкать	V	1
выпилить	V	1
выписывать	V	1
выползать	V	1
выполненность	S	1
выполоскать	V	1
выпросить	V	1
выпрыгнуть	V	1
выпрямить	V	1
выпуклый	A	1
выпускание	S	1
выражаться	V	1
выразительно	ADV	1
выразить	V	1
выразиться	V	1
вырастать	V	1
выродок	S	1
вырубить	V	1
выручить	V	1
выручка	S	1
вырывание	S	1
высвечивание	S	1
высвечивать	V	1
высвечиваться	V	1
высвободить	V	1
высказывать	V	1
высказываться	V	1
выскакивать	V	1
выскальзывать	V	1
выслать	V	1
выслеживать	V	1
высматривать	V	1
высоко-высоко	ADV	1
высокородный	A	1
выстлать	V	1
выстоять	V	1
выстрелить	V	1
высунуть	V	1
высушить	V	1
вытертый	A	1
вытеснитель	S	1
вытечь	V	1
вытолкать	V	1
вытяжение	S	1
вытянуто	ADV	1
выучить	V	1
выучиться	V	1
выхватывание	S	1
выходец	S	1
вычесть	V	1
вычитать	V	1
вышвыривать	V	1
вышедш	A	1
выщипать	V	1
выявлять	V	1
выяснить	V	1
вьюткрама	S	1
вьючный	A	1
вьягхрамарь	S	1
вьядхвар	S	1
вьякарана	S	1
вьякхьяный	A	1
вьялкаша	S	1
вьян	S	1
вьяхрити	S	1
вязатель	S	1
вязать	V	1
вянуть	V	1
гавамай	S	1
гадать	V	1
гадко	ADV	1
газелий	A	1
галопом	ADV	1
галушка	S	1
галька	S	1
гангский	A	1
ганди	S	1
гандхар	S	1
гандхара	S	1
гандхарвам-и-апсарас	S	1
гандхарвать	V	1
гандхарвов-и-апсарас	S	1
гандхарвский	A	1
гандхарский	A	1
гарга	S	1
гарговый	A	1
гархапатие	S	1
гаснуть	V	1
гаяловый	A	1
гаятр	S	1
гвардия	S	1
генеалогия	S	1
героизм	S	1
герой-воин	S	1
гибельно	ADV	1
гильдия	S	1
гимн-молитва	S	1
гимнотворец	S	1
гит	S	1
гитх	S	1
гл	S	1
главенствовать	V	1
глаголь	S	1
глашатай	S	1
глоток	S	1
глухота	S	1
глушь	S	1
глянуть	V	1
гнаться	V	1
гневить	V	1
гнутый	A	1
гнушаться	V	1
гнёт	S	1
говас	S	1
година	S	1
годиться	V	1
годный	A	1
годовалый	A	1
голак	S	1
голангул	S	1
голова-олень	S	1
головка	S	1
голодание	S	1
голосомъ	S	1
голубеть	V	1
голубка	S	1
гомутрак	S	1
гонг	S	1
гонение	S	1
гонец	S	1
гончарный	A	1
гонять	V	1
гопучха	S	1
горбун	S	1
горение	S	1
горец	S	1
горизонтально	ADV	1
горизонтальный	A	1
горловой	A	1
горний	A	1
горныхъ	S	1
горожанка	S	1
горорда	S	1
гортань	S	1
горчичный	A	1
горшечник	S	1
горшок-мошонка	S	1
горячка	S	1
госава	S	1
господствовать	V	1
господствующий	A	1
гостеприимец	S	1
государственность	S	1
государственный	A	1
готовиться	V	1
готовка	S	1
гр	S	1
грабить	V	1
гравий	S	1
грантхи	S	1
грань	S	1
грация	S	1
грек	S	1
грести	V	1
греть	V	1
грешница	S	1
гриб	S	1
гримаса	S	1
гриф	S	1
гроза	S	1
грозно-доблестный	A	1
грозноотважный	A	1
громить	V	1
громкогласный	A	1
громкозвучный	A	1
громкость	S	1
громогласный	A	1
громоздиться	V	1
грубиянка	S	1
грузный	A	1
грёза	S	1
гудение	S	1
гулгул	S	1
гулкий	A	1
гульм	S	1
гулять	V	1
гунн	S	1
гусеница	S	1
густо-красный	A	1
гусь-лебедь	S	1
гхатик	S	1
давитель	S	1
давление	S	1
дадим	S	1
дакшинагнуть	V	1
дальновидный	A	1
дамбходбхавовый	A	1
дамбходбхавый	A	1
данавь	S	1
дандаковы	S	1
дарадов	A	1
дарбха	S	1
дарвать	V	1
дарик	S	1
даршапурнамас	S	1
дасамий	S	1
дательный	A	1
датьюхий	A	1
дашарх	S	1
дашонася	S	1
даятель	S	1
дваждырождить	V	1
двенадцата	S	1
двенадцатидневный	A	1
двигатель	S	1
движитель	S	1
двоичный	A	1
двоюродный	A	1
двояко	ADV	1
двуроть	V	1
двусмысленный	A	1
двуязыкий	A	1
дева-невеста	S	1
девический	A	1
девственный	A	1
деву-жемчужина	S	1
девушка-сокровище	S	1
девятивратный	A	1
девятинога	S	1
девятиугольный	A	1
деепричастие	S	1
делание	S	1
делаться	V	1
деление	S	1
деликатно	ADV	1
деликатность	S	1
деликатный	A	1
делимость	S	1
делиться	V	1
демоны-змея	S	1
денежный	A	1
деревенька	S	1
деревъ	S	1
деревья-светильник	S	1
держава	S	1
держание	S	1
держательница	S	1
дерзать	V	1
дерзновенный	A	1
дерзостно	ADV	1
десна	S	1
десятилетний	A	1
десятиликий	A	1
десятиугольный	A	1
десяток	S	1
детишки	S	1
детище	S	1
дефектный	A	1
джагат	S	1
джагать	S	1
джайнский	A	1
джалан	S	1
джалашея	S	1
джамбунада	S	1
джамбхак	S	1
джап	S	1
джарджара	S	1
джашкамад	S	1
дживака	S	1
дживандживак	S	1
дживатман	S	1
дживой	S	1
джйотиштом	S	1
джнять	V	1
джримбх	S	1
джримбха	S	1
джхалл	S	1
джьйотирас	S	1
джьйотиша	S	1
джьотиштом	S	1
диаметр	S	1
дивнобедрый	A	1
дивноглазый	A	1
диво	S	1
диковинный	A	1
дилъ	S	1
династия	S	1
диптакша	S	1
диск-оружие	S	1
диспутант	S	1
дисциплина	S	1
дифференциация	S	1
длань	S	1
длинномордый	A	1
длиннорукий	A	1
длиннохвостый	A	1
длинноязыкий	A	1
длительность	S	1
добавить	V	1
добавляться	V	1
добавочный	A	1
добраться	V	1
добровольно	ADV	1
доброд	S	1
добронравие	S	1
добронравный	A	1
добросердечие	S	1
добрый	S	1
добрыхъ	S	1
добываться	V	1
добытчица	S	1
доверительный	A	1
доверить	V	1
доводить	V	1
доволенъ	S	1
довольствоваться	V	1
довольствующий	A	1
дождить	V	1
дозволитель	S	1
дозволять	V	1
доильщик	S	1
дойти	V	1
доказательность	S	1
доказательный	A	1
дол	S	1
долгимъ	S	1
долгихъ	S	1
долгоживущий	A	1
долгожизненный	A	1
долгоокать	V	1
долгоокий	S	1
долготерпение	S	1
долженствование	S	1
долженъ	S	1
должност	S	1
должностной	A	1
должностяхъ	S	1
доливать	V	1
долой	ADV	1
долу	ADV	1
доминация	S	1
доносить	V	1
дополнять	V	1
допускать	V	1
дороговизна	S	1
дорожка	S	1
досада	S	1
досадить	V	1
досаждать	V	1
досконально	ADV	1
доставление	S	1
достигаемый	A	1
достигнулъ	S	1
достоверно	ADV	1
достоверный	A	1
достойна	S	1
доступность	S	1
досыта	ADV	1
доходчивый	A	1
доченька	S	1
дочерний	A	1
дочерь	S	1
дочерью-сокровище	S	1
дощечка	S	1
